PropertyID,State,Peril,InsuredValue_USD,ConstructionType,OccupancyType,YearBuilt,TotalDamage_USD,HazardScore,Loss_Ratio,Loss_Amount_USD
P00204,TENNESSEE,Flood,1717887.013449111,Concrete,Industrial,1971,4350000.0,0.990978496017681,0.059002823179371514,101360.18369667651
P00205,FLORIDA,Tornado,1954527.7485641206,Steel,Residential,1995,4119000.0,0.987440993520853,0.2505650513767184,489736.3457361907
P00206,MISSISSIPPI,Tornado,4731075.891547947,Steel,Commercial,1980,19401000.0,1.0879097058698306,0.1536230771214686,726802.4365547912
P00207,WEST VIRGINIA,Tornado,1109744.236861052,Steel,Commercial,1970,250000.0,0.805792388206018,0.08891977456071683,98678.20736173948
P00208,OHIO,Wildfire,1972930.469285773,Steel,Residential,1987,250000.0,0.805792388206018,0.16054807084852454,316750.1807621051
P00209,TENNESSEE,Earthquake,223255.23613325448,Concrete,Industrial,2001,250000.0,0.805792388206018,0.031718850440620235,7081.399444996054
P00210,WASHINGTON,Hurricane,3841344.7019477934,Concrete,Commercial,1968,250000.0,0.805792388206018,0.05427455802549945,208487.2859218104
P00211,OHIO,Earthquake,4584192.057649435,Wood,Commercial,1959,250000.0,0.805792388206018,0.2789095161364113,1278574.7886753834
P00212,WEST VIRGINIA,Earthquake,1265321.1716548102,Steel,Industrial,1995,250000.0,0.805792388206018,0.07704621959930742,97488.21285496948
P00213,OKLAHOMA,Earthquake,2202076.042136806,Masonry,Residential,2015,250000.0,0.805792388206018,0.19684045012899495,433457.63935248455
P00214,WASHINGTON,Tornado,698351.8446933705,Wood,Residential,1987,250000.0,0.805792388206018,0.2918298972199428,203799.94706022376
P00215,TEXAS,Earthquake,2338493.6085331645,Wood,Industrial,2011,250000.0,0.805792388206018,0.2216367237446443,518296.06189308135
P00216,MISSOURI,Wildfire,753378.0718560675,Concrete,Commercial,2021,250000.0,0.805792388206018,0.06709884806321713,50550.80077762975
P00217,TENNESSEE,Flood,2664407.622653845,Steel,Commercial,1995,4350000.0,0.990978496017681,0.08785096197895338,234070.7727541965
P00218,WISCONSIN,Tornado,3699647.9981179424,Wood,Industrial,1984,8101000.0,1.031290841720063,0.17256663177191248,638435.7937769121
P00219,WISCONSIN,Hurricane,2811379.596589424,Steel,Industrial,1992,250000.0,0.805792388206018,0.07019218493975096,197336.8765796473
P00220,FLORIDA,Flood,1301575.9340981422,Concrete,Residential,1979,50000.0,0.7014527831408369,0.1062985111891227,138355.5839942242
P00221,PUERTO RICO,Flood,1833600.3287976352,Wood,Residential,2022,125500.0,0.7611143814294813,0.47868384717736256,877714.859574529
P00222,CALIFORNIA,Flood,3229006.4147575987,Wood,Industrial,2012,65150.0,0.7186111209078194,0.10348697091823839,334160.0929388248
P00223,WEST VIRGINIA,Earthquake,2989801.5471676933,Masonry,Commercial,1979,250000.0,0.805792388206018,0.20224245080551198,604664.7923213058
P00224,WISCONSIN,Earthquake,770196.461794534,Concrete,Residential,1978,250000.0,0.805792388206018,0.1080296378254412,83204.04482209976
P00225,INDIANA,Tornado,4240252.420473903,Masonry,Industrial,2015,17341000.0,1.0806324212221268,0.16715109096565875,708762.8180519881
P00226,ARKANSAS,Earthquake,2428425.670010376,Concrete,Commercial,2021,250000.0,0.805792388206018,0.094532794453501,229565.86470869632
P00227,ARKANSAS,Earthquake,895609.2001793258,Masonry,Residential,2023,250000.0,0.805792388206018,0.1988905643273896,178128.21924046814
P00228,MISSISSIPPI,Earthquake,701850.0586161733,Concrete,Industrial,1971,250000.0,0.805792388206018,0.03273023492030669,22971.71729733837
P00229,MISSISSIPPI,Tornado,4831203.695761138,Concrete,Industrial,1984,19401000.0,1.0879097058698306,0.08992207912875315,434431.8810173577
P00230,MISSOURI,Tornado,1479522.0447503754,Wood,Commercial,1991,1671446000.0,1.3768021148949532,0.21923219159834573,324358.86038869055
P00231,NEBRASKA,Wildfire,4552108.580790242,Masonry,Commercial,1973,250000.0,0.805792388206018,0.2122650016279609,966253.3353120955
P00232,WISCONSIN,Wildfire,2111867.9639678006,Masonry,Industrial,1975,250000.0,0.805792388206018,0.13165471083079303,278037.3661089964
P00233,WISCONSIN,Wildfire,1991015.0092206323,Masonry,Commercial,1980,250000.0,0.805792388206018,0.10700985633840743,213058.2301043128
P00234,MISSOURI,Wildfire,3534551.9512822167,Wood,Industrial,1951,250000.0,0.805792388206018,0.1230816070306044,435038.3342969738
P00235,FLORIDA,Flood,148428.11009976105,Steel,Commercial,1988,50000.0,0.7014527831408369,0.05520494508277359,8193.965666797181
P00236,WEST VIRGINIA,Flood,1756638.6559889135,Concrete,Commercial,1961,10108550.0,1.045643926593353,0.10191586374594164,179029.34591462015
P00237,FLORIDA,Wildfire,1582963.9897398637,Masonry,Residential,2022,250000.0,0.805792388206018,0.15647952112550637,247701.44707341483
P00238,OKLAHOMA,Wildfire,4353680.661991827,Concrete,Residential,1993,250000.0,0.805792388206018,0.11423275903586654,497332.95398042427
P00239,PUERTO RICO,Hurricane,2692705.341201838,Wood,Commercial,1992,250000.0,0.805792388206018,0.14172444344033253,381622.1658306412
P00240,OHIO,Flood,1886393.7703988343,Concrete,Industrial,2016,5000.0,0.5521867402939868,0.043145660595310976,81389.70536673708
P00241,KENTUCKY,Hurricane,1403788.6204686186,Wood,Commercial,1987,250000.0,0.805792388206018,0.3202681621893916,449588.8015798658
P00242,ILLINOIS,Hurricane,2993498.0631720824,Steel,Residential,2015,250000.0,0.805792388206018,0.15364540243771868,459937.21461260604
P00243,OHIO,Earthquake,843198.3886624869,Masonry,Industrial,1989,250000.0,0.805792388206018,0.1772159905348096,149428.23766417798
P00244,FLORIDA,Tornado,1306403.3656930297,Wood,Commercial,1971,4119000.0,0.987440993520853,0.2461754430609208,321604.42736575974
P00245,MISSOURI,Flood,1538699.6088172738,Concrete,Commercial,2012,250000.0,0.805792388206018,0.047999599272567535,73856.96462408557
P00246,WISCONSIN,Wildfire,3078753.8432740113,Wood,Commercial,2008,250000.0,0.805792388206018,0.1528129597767002,470473.48721459263
P00247,MISSOURI,Wildfire,1928949.2991807295,Wood,Commercial,1968,250000.0,0.805792388206018,0.2208755398450919,426057.7177903553
P00248,WASHINGTON,Tornado,2578338.1705882424,Steel,Residential,1969,250000.0,0.805792388206018,0.09148518940093525,235879.75587592626
P00249,ALABAMA,Flood,3287147.4924562746,Masonry,Residential,2022,0.0,0.0,0.0,0.0
P00250,WASHINGTON,Wildfire,4785730.843957667,Wood,Residential,1992,250000.0,0.805792388206018,0.4348067953159574,2080868.2915059654
P00251,CALIFORNIA,Wildfire,3847703.2458034866,Wood,Residential,2007,250000.0,0.805792388206018,0.35945570875576727,1383078.8973021584
P00252,MISSOURI,Earthquake,2085758.2248033276,Concrete,Industrial,2003,250000.0,0.805792388206018,0.05905473382301622,123173.89678492735
P00253,WISCONSIN,Hurricane,3766549.334546558,Wood,Industrial,1989,250000.0,0.805792388206018,0.0930673799451791,350542.878000506
P00254,MISSISSIPPI,Wildfire,4753501.486504141,Wood,Industrial,1976,250000.0,0.805792388206018,0.11904674857653141,565888.8963220268
P00255,KENTUCKY,Flood,2546964.673705212,Masonry,Commercial,1962,5019050.0,1.000253456363957,0.2242992142238899,571282.1749680851
P00256,WEST VIRGINIA,Tornado,2111434.9723021593,Masonry,Industrial,1996,250000.0,0.805792388206018,0.11814562383624631,249456.80199230608
P00257,KENTUCKY,Earthquake,482291.62510360905,Concrete,Residential,2021,250000.0,0.805792388206018,0.10681161469074889,51514.34722914181
P00258,WEST VIRGINIA,Flood,4472614.816189225,Wood,Residential,1972,10108550.0,1.045643926593353,0.25865779908661135,1156876.7045176737
P00259,ALABAMA,Earthquake,1307527.9758889123,Wood,Commercial,2008,250000.0,0.805792388206018,0.2600117310889578,339972.6124581172
P00260,WISCONSIN,Hurricane,413393.6944137838,Wood,Industrial,1956,250000.0,0.805792388206018,0.2205932519834792,91191.85940020121
P00261,FLORIDA,Wildfire,2732297.084296307,Steel,Commercial,1999,250000.0,0.805792388206018,0.10116966941140426,276425.59275200113
P00262,OHIO,Flood,4244908.265211473,Steel,Commercial,2015,5000.0,0.5521867402939868,0.05681385441074485,241169.60016669214
P00263,TENNESSEE,Tornado,2092511.772552957,Concrete,Industrial,1952,23865000.0,1.1013353429655577,0.044580811732524005,93285.87338027346
P00264,MISSOURI,Hurricane,3937030.6037791795,Steel,Commercial,1988,250000.0,0.805792388206018,0.07400607243050128,291364.17202438216
P00265,PUERTO RICO,Hurricane,4198340.435691579,Concrete,Industrial,1956,250000.0,0.805792388206018,0.049436951423680486,207553.15217935818
P00266,WEST VIRGINIA,Earthquake,2326577.438217332,Wood,Industrial,2017,250000.0,0.805792388206018,0.1278460083916103,297443.63869006425
P00267,WISCONSIN,Hurricane,2995679.823108321,Steel,Commercial,2004,250000.0,0.805792388206018,0.12357105438742179,370179.3143486204
P00268,INDIANA,Flood,2716170.2628408065,Masonry,Residential,1957,5000.0,0.5521867402939868,0.10465170536881903,284251.85007836384
P00269,NEBRASKA,Earthquake,4702059.722009057,Steel,Industrial,1981,250000.0,0.805792388206018,0.07371242431284818,346600.2213730846
P00270,ALABAMA,Hurricane,3654977.85694963,Wood,Residential,1968,250000.0,0.805792388206018,0.3370676264774754,1231974.7110697415
P00271,ILLINOIS,Tornado,4634179.772773554,Masonry,Residential,1961,5091000.0,1.001176227529096,0.19189312380004445,889267.2328484973
P00272,ILLINOIS,Flood,1178048.892503662,Concrete,Industrial,2006,5000.0,0.5521867402939868,0.04953073914015528,58349.63238894771
P00273,VIRGINIA,Tornado,1620160.5739800853,Wood,Residential,1959,64000.0,0.7174565583833813,0.398702707773568,645962.4078738381
P00274,NEBRASKA,Tornado,447476.01858233166,Masonry,Commercial,1970,2905000.0,0.9648036837947814,0.17106595764214083,76547.91364067898
P00275,OHIO,Earthquake,2549548.987809458,Steel,Commercial,1969,250000.0,0.805792388206018,0.11457464037962771,292113.6584085125
P00276,CALIFORNIA,Wildfire,4382226.028990963,Concrete,Residential,1953,250000.0,0.805792388206018,0.11763742441702127,515513.7832637276
P00277,WEST VIRGINIA,Earthquake,1701548.8159405068,Steel,Commercial,1968,250000.0,0.805792388206018,0.11131041042712338,189400.0970641236
P00278,PENNSYLVANIA,Flood,728582.3240517244,Masonry,Industrial,1978,0.0,0.0,0.0,0.0
P00279,WEST VIRGINIA,Flood,435386.64915235963,Masonry,Industrial,2020,10108550.0,1.045643926593353,0.2172499877356016,94587.7441885948
P00280,ARKANSAS,Earthquake,2292751.3353659073,Wood,Residential,2013,250000.0,0.805792388206018,0.4303346983359169,986650.4542639584
P00281,WISCONSIN,Wildfire,903706.5486809401,Concrete,Commercial,2021,250000.0,0.805792388206018,0.06717213979753035,60703.90262393977
P00282,NEBRASKA,Earthquake,1795909.741537007,Concrete,Residential,1960,250000.0,0.805792388206018,0.048595352058495196,87272.86615527197
P00283,KENTUCKY,Flood,4117901.0596039407,Masonry,Commercial,1982,5019050.0,1.000253456363957,0.14471151642620078,595907.7068283453
P00284,MISSOURI,Wildfire,1981832.1755118694,Wood,Industrial,1974,250000.0,0.805792388206018,0.17070985502946476,338318.28337435995
P00285,PUERTO RICO,Flood,3088367.499456143,Masonry,Commercial,1982,125500.0,0.7611143814294813,0.21294900474920891,657664.7853089886
P00286,PUERTO RICO,Wildfire,2560584.2735317927,Masonry,Commercial,1975,250000.0,0.805792388206018,0.18188683318839793,465736.5646247123
P00287,INDIANA,Wildfire,3620813.135553178,Concrete,Residential,1985,250000.0,0.805792388206018,0.08875277436278343,321357.21122955356
P00288,ALABAMA,Earthquake,865208.299039087,Steel,Industrial,1960,250000.0,0.805792388206018,0.03973529686513071,34379.30861249291
P00289,ILLINOIS,Earthquake,4610161.078769732,Steel,Commercial,1979,250000.0,0.805792388206018,0.10610160658326243,489145.4970650948
P00290,MISSOURI,Earthquake,3253800.707995173,Concrete,Industrial,2006,250000.0,0.805792388206018,0.041131778226615796,133834.60911486292
P00291,MISSISSIPPI,Wildfire,1427673.2847425255,Wood,Commercial,1959,250000.0,0.805792388206018,0.23405481259380143,334153.8031055887
P00292,ARKANSAS,Wildfire,703943.1698764892,Concrete,Industrial,1974,250000.0,0.805792388206018,0.06122934484141048,43101.979097123156
P00293,PUERTO RICO,Flood,833655.2643163325,Wood,Commercial,2017,125500.0,0.7611143814294813,0.277842749486152,231625.0707612546
P00294,ALABAMA,Tornado,3935048.3417909294,Concrete,Industrial,2006,7450000.0,1.0258597670819702,0.083973489417354,330439.740286157
P00295,MISSOURI,Earthquake,2981739.261233494,Wood,Commercial,1983,250000.0,0.805792388206018,0.2563169627392842,764270.3511198465
P00296,WEST VIRGINIA,Flood,1965715.6245190983,Masonry,Industrial,2003,10108550.0,1.045643926593353,0.22046637224190063,433374.1925969477
P00297,FLORIDA,Flood,1731214.146315712,Masonry,Commercial,2000,50000.0,0.7014527831408369,0.1670338662295199,289171.39213035116
P00298,WEST VIRGINIA,Hurricane,4293214.221562598,Wood,Commercial,1955,250000.0,0.805792388206018,0.2896790969249977,1243654.4186078105
P00299,MISSOURI,Earthquake,4386336.366529159,Concrete,Industrial,2008,250000.0,0.805792388206018,0.05731515307040296,251403.5402658939
P00300,WASHINGTON,Flood,2948183.9882545355,Masonry,Residential,2003,25500.0,0.6578007741111218,0.27072392360049446,798143.9367964219
P00301,TEXAS,Hurricane,2670265.921758678,Concrete,Commercial,1966,250000.0,0.805792388206018,0.04659993314672395,124434.21343792959
P00302,MISSOURI,Earthquake,4100595.4061752004,Steel,Commercial,1975,250000.0,0.805792388206018,0.12182488993579499,499554.58402852033
P00303,OHIO,Wildfire,3771742.3809924386,Masonry,Residential,1958,250000.0,0.805792388206018,0.14919001341381619,562706.2964137209
P00304,ALABAMA,Hurricane,2061593.3983061633,Concrete,Commercial,1951,250000.0,0.805792388206018,0.03816194265137633,78674.40903661585
P00305,WASHINGTON,Wildfire,505419.55527919927,Concrete,Industrial,1969,250000.0,0.805792388206018,0.04794251918368441,24231.086724782253
P00306,PENNSYLVANIA,Tornado,3865650.5260776114,Steel,Residential,1955,875000.0,0.887009435293078,0.12776722339400542,493903.43432851275
P00307,CALIFORNIA,Tornado,926635.0418071944,Concrete,Commercial,2004,20000.0,0.6420511543572192,0.05461842916373236,50611.35039157842
P00308,TEXAS,Tornado,180246.84174454387,Wood,Industrial,1997,14557500.0,1.0692892058341545,0.264461014768056,47668.26267649927
P00309,CALIFORNIA,Tornado,4232183.108499555,Masonry,Industrial,2007,20000.0,0.6420511543572192,0.06997358235807091,296141.0132970302
P00310,PUERTO RICO,Flood,2933443.842149921,Wood,Residential,1991,125500.0,0.7611143814294813,0.38357801133443986,1125204.5553331254
P00311,OHIO,Tornado,4469163.574125216,Steel,Residential,2023,1948500.0,0.9389121136918566,0.2527388381994291,1129531.2094476153
P00312,WEST VIRGINIA,Flood,2474481.6076683286,Wood,Residential,1970,10108550.0,1.045643926593353,0.5533348365288329,1369216.8758727582
P00313,MISSISSIPPI,Flood,4639757.393485875,Concrete,Industrial,1955,8000.0,0.5826524425881384,0.023555001065956028,109289.49034933714
P00314,OKLAHOMA,Earthquake,1834461.5650964326,Steel,Commercial,1979,250000.0,0.805792388206018,0.10962277720326621,201098.77143852127
P00315,WISCONSIN,Flood,3650157.811438035,Steel,Industrial,1972,6000.0,0.5640045748420413,0.02586165670308626,94399.12823149914
P00316,TENNESSEE,Flood,1574833.8953827391,Wood,Industrial,1985,4350000.0,0.990978496017681,0.2018036672580513,317807.2554105191
P00317,TEXAS,Tornado,105701.95520709432,Steel,Residential,1952,14557500.0,1.0692892058341545,0.19888260175790484,21022.279862484436
P00318,MISSOURI,Flood,1960748.219289888,Wood,Commercial,1983,250000.0,0.805792388206018,0.3322005749343618,651361.6857496268
P00319,WASHINGTON,Wildfire,3715051.0142352697,Wood,Industrial,1979,250000.0,0.805792388206018,0.2093554424217074,777766.1487044377
P00320,VIRGINIA,Tornado,835118.4792879182,Wood,Residential,1991,64000.0,0.7174565583833813,0.3633941186017786,303477.14370889077
P00321,TENNESSEE,Hurricane,2573529.962716226,Steel,Residential,1970,250000.0,0.805792388206018,0.14974267959009244,385367.27262251836
P00322,KENTUCKY,Tornado,1140375.2757685035,Steel,Commercial,1953,275000.0,0.8119713699260559,0.09872038994800408,112578.29191092936
P00323,VIRGINIA,Flood,465658.19495360425,Masonry,Commercial,1998,66000.0,0.7194514692795484,0.2146962298505209,99975.05885553769
P00324,FLORIDA,Wildfire,3125514.7115271497,Wood,Residential,1997,250000.0,0.805792388206018,0.17641418912973816,551385.1434471296
P00325,WEST VIRGINIA,Tornado,4764641.3492866745,Wood,Commercial,2000,250000.0,0.805792388206018,0.1812208174292458,863452.2000749159
P00326,OHIO,Wildfire,1622450.6717177937,Wood,Commercial,1973,250000.0,0.805792388206018,0.14299549057481473,232003.12973572357
P00327,ALABAMA,Hurricane,2945164.421763757,Wood,Industrial,1995,250000.0,0.805792388206018,0.13790661774443838,406157.6641066943
P00328,WISCONSIN,Hurricane,4772656.501978893,Wood,Commercial,1976,250000.0,0.805792388206018,0.21741368141419612,1037640.8202206307
P00329,ALABAMA,Earthquake,3287368.4149739686,Wood,Residential,2000,250000.0,0.805792388206018,0.2849375306041691,936694.638348824
P00330,INDIANA,Earthquake,3398255.1813187758,Wood,Commercial,1969,250000.0,0.805792388206018,0.33001826131172374,1121486.266432379
P00331,NEBRASKA,Tornado,976749.7066480959,Masonry,Industrial,2020,2905000.0,0.9648036837947814,0.1708553443862391,166882.90750851843
P00332,PENNSYLVANIA,Earthquake,2513787.426378851,Masonry,Commercial,1967,250000.0,0.805792388206018,0.19790985136549114,497503.29591907887
P00333,CALIFORNIA,Wildfire,1898705.4607275086,Concrete,Industrial,1957,250000.0,0.805792388206018,0.06006177706141671,114039.62408751012
P00334,CALIFORNIA,Earthquake,2407688.5767160472,Wood,Commercial,1976,250000.0,0.805792388206018,0.3156962086379246,760098.1552500969
P00335,NEBRASKA,Wildfire,4024050.224565198,Wood,Commercial,1963,250000.0,0.805792388206018,0.28609277286173806,1151251.6868807573
P00336,PUERTO RICO,Earthquake,2357425.039955882,Masonry,Residential,1967,250000.0,0.805792388206018,0.1247861718189783,294174.0460862965
P00337,FLORIDA,Earthquake,407968.32346339186,Masonry,Residential,2014,250000.0,0.805792388206018,0.18405806890920814,75089.8617927991
P00338,TEXAS,Earthquake,4537154.139639229,Wood,Commercial,1980,250000.0,0.805792388206018,0.33597451417657925,1524368.1578095453
P00339,ILLINOIS,Flood,2769597.848514656,Wood,Commercial,1969,5000.0,0.5521867402939868,0.17813260211029172,493355.6715549812
P00340,PENNSYLVANIA,Flood,4630022.356798431,Masonry,Industrial,2019,0.0,0.0,0.0,0.0
P00341,OKLAHOMA,Earthquake,2904537.10893536,Masonry,Industrial,1994,250000.0,0.805792388206018,0.1168364559019149,339355.82184360153
P00342,ARKANSAS,Wildfire,441217.9482777969,Concrete,Residential,1950,250000.0,0.805792388206018,0.14318941634550578,63177.7404950593
